niter,enrichment,pcv,seqdepth,targetNreads,Filenames
13724,0.5,9,20001702,10000851,GCA_009849415.1.fna_post_extract.fna|GCA_018593915.1.fna_post_extract.fna|GCA_009849235.1.fna_post_extract.fna|GCA_009848775.1.fna_post_extract.fna|GCA_009848925.1.fna_post_extract.fna|GCA_018593755.1.fna_post_extract.fna|GCA_009851965.1.fna_post_extract.fna|GCA_018593595.1.fna_post_extract.fna|GCA_009850145.1.fna_post_extract.fna
13725,0.5,9,20001493,10000746,GCA_009850145.1.fna_post_extract.fna|GCA_020423455.1.fna_post_extract.fna|GCA_009852345.1.fna_post_extract.fna|GCA_029855825.1.fna_post_extract.fna|GCA_009848995.1.fna_post_extract.fna|GCA_009849025.1.fna_post_extract.fna|GCA_009851965.1.fna_post_extract.fna|GCA_009851565.1.fna_post_extract.fna|GCA_009851905.1.fna_post_extract.fna
13726,0.5,9,19994844,9997422,GCA_029855625.1.fna_post_extract.fna|GCA_009848705.1.fna_post_extract.fna|GCA_029855665.1.fna_post_extract.fna|GCA_009849105.1.fna_post_extract.fna|GCA_018593635.1.fna_post_extract.fna|GCA_029855905.1.fna_post_extract.fna|GCA_009851925.1.fna_post_extract.fna|GCA_009848855.1.fna_post_extract.fna|GCA_009849845.1.fna_post_extract.fna
13727,0.5,9,20008823,10004412,GCA_009848855.1.fna_post_extract.fna|GCA_018594035.1.fna_post_extract.fna|GCA_009850135.1.fna_post_extract.fna|GCA_009851965.1.fna_post_extract.fna|GCA_009849185.1.fna_post_extract.fna|GCA_009848705.1.fna_post_extract.fna|GCA_009849845.1.fna_post_extract.fna|GCA_009851545.1.fna_post_extract.fna|GCA_009848775.1.fna_post_extract.fna
13728,0.5,9,19991996,9995998,GCA_009849145.1.fna_post_extract.fna|GCA_009848885.1.fna_post_extract.fna|GCA_018593855.1.fna_post_extract.fna|GCA_009848695.1.fna_post_extract.fna|GCA_020423645.1.fna_post_extract.fna|GCA_009851965.1.fna_post_extract.fna|GCA_009848965.1.fna_post_extract.fna|GCA_018593415.1.fna_post_extract.fna|GCA_009849545.1.fna_post_extract.fna
13729,0.5,9,20004024,10002012,GCA_016452505.1.fna_post_extract.fna|GCA_009848705.1.fna_post_extract.fna|GCA_009852365.1.fna_post_extract.fna|GCA_009848695.1.fna_post_extract.fna|GCA_009852195.1.fna_post_extract.fna|GCA_018593555.1.fna_post_extract.fna|GCA_018594235.1.fna_post_extract.fna|GCA_029855665.1.fna_post_extract.fna|GCA_018593815.1.fna_post_extract.fna
13730,0.5,9,19999675,9999838,GCA_009852155.1.fna_post_extract.fna|GCA_009849025.1.fna_post_extract.fna|GCA_029989465.1.fna_post_extract.fna|GCA_018593835.1.fna_post_extract.fna|GCA_009852165.1.fna_post_extract.fna|GCA_018593865.1.fna_post_extract.fna|GCA_009850005.1.fna_post_extract.fna|GCA_018593955.1.fna_post_extract.fna|GCA_018594035.1.fna_post_extract.fna
13731,0.5,9,20002721,10001360,GCA_018594645.1.fna_post_extract.fna|GCA_018593895.1.fna_post_extract.fna|GCA_018593835.1.fna_post_extract.fna|GCA_009850255.1.fna_post_extract.fna|GCA_018593635.1.fna_post_extract.fna|GCA_018594155.1.fna_post_extract.fna|GCA_009850125.1.fna_post_extract.fna|GCA_018593755.1.fna_post_extract.fna|GCA_009849935.1.fna_post_extract.fna
13732,0.5,9,20003047,10001524,GCA_018593415.1.fna_post_extract.fna|GCA_009848825.1.fna_post_extract.fna|GCA_009848695.1.fna_post_extract.fna|GCA_009849205.1.fna_post_extract.fna|GCA_009850135.1.fna_post_extract.fna|GCA_009848805.1.fna_post_extract.fna|GCA_009851565.1.fna_post_extract.fna|GCA_018594255.1.fna_post_extract.fna|GCA_009848815.1.fna_post_extract.fna
13733,0.5,9,19994906,9997453,GCA_009848965.1.fna_post_extract.fna|GCA_018593895.1.fna_post_extract.fna|GCA_018592035.1.fna_post_extract.fna|GCA_018593835.1.fna_post_extract.fna|GCA_018593635.1.fna_post_extract.fna|GCA_018593675.1.fna_post_extract.fna|GCA_009848995.1.fna_post_extract.fna|GCA_009849425.1.fna_post_extract.fna|GCA_009848705.1.fna_post_extract.fna
13734,0.5,9,20005846,10002923,GCA_009850125.1.fna_post_extract.fna|GCA_009849455.1.fna_post_extract.fna|GCA_009850065.1.fna_post_extract.fna|GCA_009850005.1.fna_post_extract.fna|GCA_009849015.1.fna_post_extract.fna|GCA_009849005.1.fna_post_extract.fna|GCA_009850185.1.fna_post_extract.fna|GCA_009851795.1.fna_post_extract.fna|GCA_009850255.1.fna_post_extract.fna
13735,0.5,9,19991758,9995879,GCA_018594025.1.fna_post_extract.fna|GCA_018593835.1.fna_post_extract.fna|GCA_009851605.1.fna_post_extract.fna|GCA_029855665.1.fna_post_extract.fna|GCA_009849505.1.fna_post_extract.fna|GCA_009848705.1.fna_post_extract.fna|GCA_009848805.1.fna_post_extract.fna|GCA_020423455.1.fna_post_extract.fna|GCA_009849985.1.fna_post_extract.fna
13736,0.5,9,19994292,9997146,GCA_018593965.1.fna_post_extract.fna|GCA_018593595.1.fna_post_extract.fna|GCA_009850005.1.fna_post_extract.fna|GCA_029855645.1.fna_post_extract.fna|GCA_009848995.1.fna_post_extract.fna|GCA_018593735.1.fna_post_extract.fna|GCA_009848965.1.fna_post_extract.fna|GCA_009852105.1.fna_post_extract.fna|GCA_009850185.1.fna_post_extract.fna
13737,0.5,9,20005377,10002688,GCA_018592035.1.fna_post_extract.fna|GCA_009849145.1.fna_post_extract.fna|GCA_009848925.1.fna_post_extract.fna|GCA_009849425.1.fna_post_extract.fna|GCA_009848855.1.fna_post_extract.fna|GCA_009851845.1.fna_post_extract.fna|GCA_009851785.1.fna_post_extract.fna|GCA_018593865.1.fna_post_extract.fna|GCA_009851925.1.fna_post_extract.fna
13738,0.5,9,20001813,10000906,GCA_009851965.1.fna_post_extract.fna|GCA_018594645.1.fna_post_extract.fna|GCA_009850225.1.fna_post_extract.fna|GCA_009849845.1.fna_post_extract.fna|GCA_009848695.1.fna_post_extract.fna|GCA_029855605.1.fna_post_extract.fna|GCA_018593635.1.fna_post_extract.fna|GCA_018593555.1.fna_post_extract.fna|GCA_016453425.1.fna_post_extract.fna
13739,0.5,9,19995713,9997856,GCA_018593675.1.fna_post_extract.fna|GCA_018593765.1.fna_post_extract.fna|GCA_009849885.1.fna_post_extract.fna|GCA_009850255.1.fna_post_extract.fna|GCA_009849505.1.fna_post_extract.fna|GCA_009850125.1.fna_post_extract.fna|GCA_009849955.1.fna_post_extract.fna|GCA_029855685.1.fna_post_extract.fna|GCA_009851565.1.fna_post_extract.fna
13740,0.5,9,19992166,9996083,GCA_029855905.1.fna_post_extract.fna|GCA_029855825.1.fna_post_extract.fna|GCA_029855345.1.fna_post_extract.fna|GCA_009849235.1.fna_post_extract.fna|GCA_009851925.1.fna_post_extract.fna|GCA_009851785.1.fna_post_extract.fna|GCA_018593595.1.fna_post_extract.fna|GCA_009850125.1.fna_post_extract.fna|GCA_009849265.1.fna_post_extract.fna
13741,0.5,9,20004527,10002264,GCA_009849985.1.fna_post_extract.fna|GCA_009848825.1.fna_post_extract.fna|GCA_020423475.1.fna_post_extract.fna|GCA_009848885.1.fna_post_extract.fna|GCA_009850185.1.fna_post_extract.fna|GCA_009851905.1.fna_post_extract.fna|GCA_009851605.1.fna_post_extract.fna|GCA_018593855.1.fna_post_extract.fna|GCA_009849265.1.fna_post_extract.fna
13742,0.5,9,20007286,10003643,GCA_009851995.1.fna_post_extract.fna|GCA_009848705.1.fna_post_extract.fna|GCA_009851605.1.fna_post_extract.fna|GCA_029855665.1.fna_post_extract.fna|GCA_009850055.1.fna_post_extract.fna|GCA_009850135.1.fna_post_extract.fna|GCA_018593675.1.fna_post_extract.fna|GCA_018593635.1.fna_post_extract.fna|GCA_009850065.1.fna_post_extract.fna
13743,0.5,9,20001214,10000607,GCA_029855485.1.fna_post_extract.fna|GCA_029855665.1.fna_post_extract.fna|GCA_009852245.1.fna_post_extract.fna|GCA_009849145.1.fna_post_extract.fna|GCA_009849425.1.fna_post_extract.fna|GCA_018594185.1.fna_post_extract.fna|GCA_009850185.1.fna_post_extract.fna|GCA_018594255.1.fna_post_extract.fna|GCA_009848965.1.fna_post_extract.fna
13744,0.5,9,19995596,9997798,GCA_009848855.1.fna_post_extract.fna|GCA_018593715.1.fna_post_extract.fna|GCA_018593965.1.fna_post_extract.fna|GCA_009848775.1.fna_post_extract.fna|GCA_009848875.1.fna_post_extract.fna|GCA_009850125.1.fna_post_extract.fna|GCA_009851785.1.fna_post_extract.fna|GCA_018594035.1.fna_post_extract.fna|GCA_009852095.1.fna_post_extract.fna
13745,0.5,9,20008264,10004132,GCA_009850185.1.fna_post_extract.fna|GCA_009851715.1.fna_post_extract.fna|GCA_018593955.1.fna_post_extract.fna|GCA_018593995.1.fna_post_extract.fna|GCA_009848705.1.fna_post_extract.fna|GCA_020423475.1.fna_post_extract.fna|GCA_018594645.1.fna_post_extract.fna|GCA_009848885.1.fna_post_extract.fna|GCA_018594075.1.fna_post_extract.fna
13746,0.5,9,19995902,9997951,GCA_018593555.1.fna_post_extract.fna|GCA_018594015.1.fna_post_extract.fna|GCA_009849465.1.fna_post_extract.fna|GCA_009849245.1.fna_post_extract.fna|GCA_016452505.1.fna_post_extract.fna|GCA_029855665.1.fna_post_extract.fna|GCA_020423645.1.fna_post_extract.fna|GCA_009848995.1.fna_post_extract.fna|GCA_018593855.1.fna_post_extract.fna
13747,0.5,9,20002047,10001024,GCA_018593955.1.fna_post_extract.fna|GCA_009848925.1.fna_post_extract.fna|GCA_009849855.1.fna_post_extract.fna|GCA_016452505.1.fna_post_extract.fna|GCA_009849355.1.fna_post_extract.fna|GCA_018594235.1.fna_post_extract.fna|GCA_018594015.1.fna_post_extract.fna|GCA_009851715.1.fna_post_extract.fna|GCA_009851745.1.fna_post_extract.fna
13748,0.5,9,20000433,10000216,GCA_009848745.1.fna_post_extract.fna|GCA_009851795.1.fna_post_extract.fna|GCA_009848925.1.fna_post_extract.fna|GCA_009851735.1.fna_post_extract.fna|GCA_018593555.1.fna_post_extract.fna|GCA_009850005.1.fna_post_extract.fna|GCA_009849095.1.fna_post_extract.fna|GCA_029855845.1.fna_post_extract.fna|GCA_009850185.1.fna_post_extract.fna
13749,0.5,9,19998124,9999062,GCA_009851715.1.fna_post_extract.fna|GCA_009851845.1.fna_post_extract.fna|GCA_029855645.1.fna_post_extract.fna|GCA_009849055.1.fna_post_extract.fna|GCA_009850065.1.fna_post_extract.fna|GCA_018594015.1.fna_post_extract.fna|GCA_009849935.1.fna_post_extract.fna|GCA_009850255.1.fna_post_extract.fna|GCA_018593715.1.fna_post_extract.fna
13750,0.5,9,19996143,9998072,GCA_009849235.1.fna_post_extract.fna|GCA_029855605.1.fna_post_extract.fna|GCA_018593595.1.fna_post_extract.fna|GCA_009848695.1.fna_post_extract.fna|GCA_009851585.1.fna_post_extract.fna|GCA_009849105.1.fna_post_extract.fna|GCA_018593715.1.fna_post_extract.fna|GCA_018593995.1.fna_post_extract.fna|GCA_016453585.1.fna_post_extract.fna
13751,0.5,9,20000616,10000308,GCA_009851785.1.fna_post_extract.fna|GCA_029855625.1.fna_post_extract.fna|GCA_009849935.1.fna_post_extract.fna|GCA_029855465.1.fna_post_extract.fna|GCA_009850125.1.fna_post_extract.fna|GCA_009848805.1.fna_post_extract.fna|GCA_018593865.1.fna_post_extract.fna|GCA_016453585.1.fna_post_extract.fna|GCA_018594155.1.fna_post_extract.fna
13752,0.5,9,19995997,9997998,GCA_009849205.1.fna_post_extract.fna|GCA_009849925.1.fna_post_extract.fna|GCA_020423645.1.fna_post_extract.fna|GCA_018593855.1.fna_post_extract.fna|GCA_009849385.1.fna_post_extract.fna|GCA_018593715.1.fna_post_extract.fna|GCA_018594075.1.fna_post_extract.fna|GCA_009848705.1.fna_post_extract.fna|GCA_009849005.1.fna_post_extract.fna
13753,0.5,9,19996015,9998008,GCA_009848695.1.fna_post_extract.fna|GCA_009851995.1.fna_post_extract.fna|GCA_009849005.1.fna_post_extract.fna|GCA_009851875.1.fna_post_extract.fna|GCA_009850225.1.fna_post_extract.fna|GCA_016453585.1.fna_post_extract.fna|GCA_009849955.1.fna_post_extract.fna|GCA_009849235.1.fna_post_extract.fna|GCA_009851605.1.fna_post_extract.fna
13754,0.5,9,20000448,10000224,GCA_009848855.1.fna_post_extract.fna|GCA_009849025.1.fna_post_extract.fna|GCA_018594015.1.fna_post_extract.fna|GCA_029855825.1.fna_post_extract.fna|GCA_009848775.1.fna_post_extract.fna|GCA_029855505.1.fna_post_extract.fna|GCA_009851905.1.fna_post_extract.fna|GCA_029855665.1.fna_post_extract.fna|GCA_018593895.1.fna_post_extract.fna
13755,0.5,9,19996722,9998361,GCA_009849195.1.fna_post_extract.fna|GCA_018594125.1.fna_post_extract.fna|GCA_029989465.1.fna_post_extract.fna|GCA_009848995.1.fna_post_extract.fna|GCA_009850225.1.fna_post_extract.fna|GCA_018593865.1.fna_post_extract.fna|GCA_009849355.1.fna_post_extract.fna|GCA_009851735.1.fna_post_extract.fna|GCA_009851975.1.fna_post_extract.fna
13756,0.5,9,20004762,10002381,GCA_009851605.1.fna_post_extract.fna|GCA_018594175.1.fna_post_extract.fna|GCA_018593635.1.fna_post_extract.fna|GCA_009849055.1.fna_post_extract.fna|GCA_018593715.1.fna_post_extract.fna|GCA_029855465.1.fna_post_extract.fna|GCA_009852305.1.fna_post_extract.fna|GCA_009849025.1.fna_post_extract.fna|GCA_029855625.1.fna_post_extract.fna
13757,0.5,9,19993047,9996524,GCA_009849005.1.fna_post_extract.fna|GCA_009848935.1.fna_post_extract.fna|GCA_009849095.1.fna_post_extract.fna|GCA_029855665.1.fna_post_extract.fna|GCA_009849105.1.fna_post_extract.fna|GCA_029855885.1.fna_post_extract.fna|GCA_009850135.1.fna_post_extract.fna|GCA_018593415.1.fna_post_extract.fna|GCA_009848925.1.fna_post_extract.fna
13758,0.5,9,19995826,9997913,GCA_009849385.1.fna_post_extract.fna|GCA_009851545.1.fna_post_extract.fna|GCA_018592035.1.fna_post_extract.fna|GCA_018594185.1.fna_post_extract.fna|GCA_009850205.1.fna_post_extract.fna|GCA_018593675.1.fna_post_extract.fna|GCA_018594035.1.fna_post_extract.fna|GCA_009851905.1.fna_post_extract.fna|GCA_009849355.1.fna_post_extract.fna
13759,0.5,9,20007484,10003742,GCA_009850065.1.fna_post_extract.fna|GCA_018593675.1.fna_post_extract.fna|GCA_020423455.1.fna_post_extract.fna|GCA_009849025.1.fna_post_extract.fna|GCA_009851905.1.fna_post_extract.fna|GCA_009849145.1.fna_post_extract.fna|GCA_018593915.1.fna_post_extract.fna|GCA_018594125.1.fna_post_extract.fna|GCA_018593595.1.fna_post_extract.fna
13760,0.5,9,19995201,9997600,GCA_029855505.1.fna_post_extract.fna|GCA_009851965.1.fna_post_extract.fna|GCA_018593735.1.fna_post_extract.fna|GCA_009849935.1.fna_post_extract.fna|GCA_018594075.1.fna_post_extract.fna|GCA_018593835.1.fna_post_extract.fna|GCA_009849925.1.fna_post_extract.fna|GCA_009849505.1.fna_post_extract.fna|GCA_018594015.1.fna_post_extract.fna
13761,0.5,9,19996879,9998440,GCA_009849065.1.fna_post_extract.fna|GCA_018593715.1.fna_post_extract.fna|GCA_029855565.1.fna_post_extract.fna|GCA_018593555.1.fna_post_extract.fna|GCA_009849465.1.fna_post_extract.fna|GCA_018594025.1.fna_post_extract.fna|GCA_009851905.1.fna_post_extract.fna|GCA_029855665.1.fna_post_extract.fna|GCA_029989465.1.fna_post_extract.fna
13762,0.5,9,19998600,9999300,GCA_029855645.1.fna_post_extract.fna|GCA_009851785.1.fna_post_extract.fna|GCA_009851565.1.fna_post_extract.fna|GCA_029855685.1.fna_post_extract.fna|GCA_009849845.1.fna_post_extract.fna|GCA_016452505.1.fna_post_extract.fna|GCA_009848705.1.fna_post_extract.fna|GCA_009851965.1.fna_post_extract.fna|GCA_009849935.1.fna_post_extract.fna
13763,0.5,9,20002914,10001457,GCA_018593595.1.fna_post_extract.fna|GCA_009848855.1.fna_post_extract.fna|GCA_009851565.1.fna_post_extract.fna|GCA_029855665.1.fna_post_extract.fna|GCA_009849355.1.fna_post_extract.fna|GCA_009851785.1.fna_post_extract.fna|GCA_018593735.1.fna_post_extract.fna|GCA_018593715.1.fna_post_extract.fna|GCA_018592035.1.fna_post_extract.fna
13764,0.5,9,19996813,9998406,GCA_009850065.1.fna_post_extract.fna|GCA_009849025.1.fna_post_extract.fna|GCA_009848885.1.fna_post_extract.fna|GCA_029855605.1.fna_post_extract.fna|GCA_009852065.1.fna_post_extract.fna|GCA_018593415.1.fna_post_extract.fna|GCA_018593675.1.fna_post_extract.fna|GCA_018593635.1.fna_post_extract.fna|GCA_018593895.1.fna_post_extract.fna
13765,0.5,9,19995219,9997610,GCA_009848935.1.fna_post_extract.fna|GCA_009849545.1.fna_post_extract.fna|GCA_009849285.1.fna_post_extract.fna|GCA_018594155.1.fna_post_extract.fna|GCA_009851785.1.fna_post_extract.fna|GCA_029855465.1.fna_post_extract.fna|GCA_029855565.1.fna_post_extract.fna|GCA_009852365.1.fna_post_extract.fna|GCA_016452505.1.fna_post_extract.fna
13766,0.5,9,19990770,9995385,GCA_009849885.1.fna_post_extract.fna|GCA_009851565.1.fna_post_extract.fna|GCA_009851965.1.fna_post_extract.fna|GCA_029855645.1.fna_post_extract.fna|GCA_018593635.1.fna_post_extract.fna|GCA_009852365.1.fna_post_extract.fna|GCA_018594025.1.fna_post_extract.fna|GCA_018593735.1.fna_post_extract.fna|GCA_016453425.1.fna_post_extract.fna
13767,0.5,9,19999309,9999654,GCA_009851735.1.fna_post_extract.fna|GCA_009849055.1.fna_post_extract.fna|GCA_009848805.1.fna_post_extract.fna|GCA_009851925.1.fna_post_extract.fna|GCA_018594125.1.fna_post_extract.fna|GCA_009850065.1.fna_post_extract.fna|GCA_009848875.1.fna_post_extract.fna|GCA_016452505.1.fna_post_extract.fna|GCA_018593995.1.fna_post_extract.fna
13768,0.5,9,20003698,10001849,GCA_018593895.1.fna_post_extract.fna|GCA_009850185.1.fna_post_extract.fna|GCA_009848745.1.fna_post_extract.fna|GCA_018593735.1.fna_post_extract.fna|GCA_018594025.1.fna_post_extract.fna|GCA_029855625.1.fna_post_extract.fna|GCA_009852155.1.fna_post_extract.fna|GCA_029855465.1.fna_post_extract.fna|GCA_009849325.1.fna_post_extract.fna
13769,0.5,9,20000000,10000000,GCA_009848935.1.fna_post_extract.fna|GCA_018594255.1.fna_post_extract.fna|GCA_016452505.1.fna_post_extract.fna|GCA_009851905.1.fna_post_extract.fna|GCA_016453585.1.fna_post_extract.fna|GCA_009850055.1.fna_post_extract.fna|GCA_009848695.1.fna_post_extract.fna|GCA_009850255.1.fna_post_extract.fna|GCA_009848925.1.fna_post_extract.fna
13770,0.5,9,19997135,9998568,GCA_009848805.1.fna_post_extract.fna|GCA_009849065.1.fna_post_extract.fna|GCA_018593755.1.fna_post_extract.fna|GCA_018593415.1.fna_post_extract.fna|GCA_020423435.1.fna_post_extract.fna|GCA_018594015.1.fna_post_extract.fna|GCA_018594255.1.fna_post_extract.fna|GCA_009848925.1.fna_post_extract.fna|GCA_009852195.1.fna_post_extract.fna
13771,0.5,9,19994762,9997381,GCA_018594235.1.fna_post_extract.fna|GCA_009849355.1.fna_post_extract.fna|GCA_009849325.1.fna_post_extract.fna|GCA_018593555.1.fna_post_extract.fna|GCA_018593755.1.fna_post_extract.fna|GCA_009850135.1.fna_post_extract.fna|GCA_009849235.1.fna_post_extract.fna|GCA_018594155.1.fna_post_extract.fna|GCA_018592035.1.fna_post_extract.fna
13772,0.5,9,19997655,9998828,GCA_018593415.1.fna_post_extract.fna|GCA_009848805.1.fna_post_extract.fna|GCA_009849455.1.fna_post_extract.fna|GCA_009852345.1.fna_post_extract.fna|GCA_009851745.1.fna_post_extract.fna|GCA_009849935.1.fna_post_extract.fna|GCA_009851795.1.fna_post_extract.fna|GCA_020423645.1.fna_post_extract.fna|GCA_018594025.1.fna_post_extract.fna
13773,0.5,9,19998029,9999014,GCA_009849325.1.fna_post_extract.fna|GCA_009852055.1.fna_post_extract.fna|GCA_009848855.1.fna_post_extract.fna|GCA_009851965.1.fna_post_extract.fna|GCA_009849935.1.fna_post_extract.fna|GCA_009849425.1.fna_post_extract.fna|GCA_009849885.1.fna_post_extract.fna|GCA_009848925.1.fna_post_extract.fna|GCA_009848695.1.fna_post_extract.fna
13774,0.5,9,20001455,10000728,GCA_018593635.1.fna_post_extract.fna|GCA_018593995.1.fna_post_extract.fna|GCA_009851585.1.fna_post_extract.fna|GCA_009851735.1.fna_post_extract.fna|GCA_009849545.1.fna_post_extract.fna|GCA_020423435.1.fna_post_extract.fna|GCA_009852165.1.fna_post_extract.fna|GCA_009848745.1.fna_post_extract.fna|GCA_009850225.1.fna_post_extract.fna
13775,0.5,9,20001888,10000944,GCA_009852025.1.fna_post_extract.fna|GCA_018593965.1.fna_post_extract.fna|GCA_020423475.1.fna_post_extract.fna|GCA_009848925.1.fna_post_extract.fna|GCA_020423645.1.fna_post_extract.fna|GCA_009848745.1.fna_post_extract.fna|GCA_029989465.1.fna_post_extract.fna|GCA_016453585.1.fna_post_extract.fna|GCA_018593955.1.fna_post_extract.fna
13776,0.5,9,19997624,9998812,GCA_009852095.1.fna_post_extract.fna|GCA_009849195.1.fna_post_extract.fna|GCA_009852155.1.fna_post_extract.fna|GCA_009851745.1.fna_post_extract.fna|GCA_009848705.1.fna_post_extract.fna|GCA_009851805.1.fna_post_extract.fna|GCA_009851905.1.fna_post_extract.fna|GCA_009852285.1.fna_post_extract.fna|GCA_029855505.1.fna_post_extract.fna
13777,0.5,9,19991350,9995675,GCA_029855565.1.fna_post_extract.fna|GCA_029855605.1.fna_post_extract.fna|GCA_009849265.1.fna_post_extract.fna|GCA_016453585.1.fna_post_extract.fna|GCA_020423475.1.fna_post_extract.fna|GCA_009852275.1.fna_post_extract.fna|GCA_009849415.1.fna_post_extract.fna|GCA_009851745.1.fna_post_extract.fna|GCA_009849125.1.fna_post_extract.fna
13778,0.5,9,19998984,9999492,GCA_009852155.1.fna_post_extract.fna|GCA_009851825.1.fna_post_extract.fna|GCA_009851715.1.fna_post_extract.fna|GCA_009850085.1.fna_post_extract.fna|GCA_009850225.1.fna_post_extract.fna|GCA_009851565.1.fna_post_extract.fna|GCA_009849145.1.fna_post_extract.fna|GCA_009848755.1.fna_post_extract.fna|GCA_009851995.1.fna_post_extract.fna
13779,0.5,9,20000786,10000393,GCA_020423455.1.fna_post_extract.fna|GCA_018593915.1.fna_post_extract.fna|GCA_009851875.1.fna_post_extract.fna|GCA_009848885.1.fna_post_extract.fna|GCA_009850005.1.fna_post_extract.fna|GCA_018593965.1.fna_post_extract.fna|GCA_009848815.1.fna_post_extract.fna|GCA_018594175.1.fna_post_extract.fna|GCA_029855625.1.fna_post_extract.fna
13780,0.5,9,19999833,9999916,GCA_009849195.1.fna_post_extract.fna|GCA_018593635.1.fna_post_extract.fna|GCA_018593735.1.fna_post_extract.fna|GCA_029855625.1.fna_post_extract.fna|GCA_009849465.1.fna_post_extract.fna|GCA_009849425.1.fna_post_extract.fna|GCA_009849265.1.fna_post_extract.fna|GCA_029855605.1.fna_post_extract.fna|GCA_009851995.1.fna_post_extract.fna
